date,合约,开盘价,最高价,最低价,收盘价,涨跌幅,加权平均价,成交量,成交金额,涨跌元
2020-11-17,Au99.99,392.58,396.8,391.58,395.8,-0.05302896391504748,395.22,12771.14,4850438173.6,-0.20999999999997954
2020-11-18,Au99.99,394.68,396.27,392.4,393.72,-0.5255179383526993,393.13,17878.78,6668325513.6,-2.079999999999984
2020-11-19,Au99.99,392.0,394.2,390.23,391.5,-0.5638524839987877,391.47,11457.2,4466344672.0,-2.2200000000000273
2020-11-20,Au99.99,390.06,392.9,390.05,392.1,0.15325670498084873,391.54,11383.22,4456651236.0,0.6000000000000227
2020-11-23,Au99.99,395.0,395.0,391.0,391.65,-0.11476664116298022,391.85,10247.98,4015746138.4,-0.4500000000000455
2020-11-24,Au99.99,390.9,391.89,381.51,383.36,-2.1166858164177107,382.82,14317.08,5278025652.8,-8.289999999999964
2020-11-25,Au99.99,380.0,381.85,377.7,378.45,-1.2807804674457495,378.67,12604.68,4724453610.2,-4.910000000000025
2020-11-26,Au99.99,379.9,380.7,278.39,378.85,0.10569427929714206,377.24,17646.4,6608037429.4,0.4000000000000341
2020-11-27,Au99.99,378.8,379.81,377.5,377.5,-0.35634155998416855,378.86,8536.9,3230498102.4,-1.3500000000000227
2020-11-30,Au99.99,377.0,378.0,366.0,370.58,-1.8331125827814612,369.21,10711.32,3954830056.2,-6.920000000000016
2020-12-01,Au99.99,368.5,373.1,367.0,372.99,0.6503319121377368,372.2,17025.76,6336939549.8,2.410000000000025
2020-12-02,Au99.99,374.88,378.5,374.88,378.43,1.4584841416659957,377.5,14414.5,5355132634.2,5.439999999999998
2020-12-03,Au99.99,380.5,382.99,378.2,382.98,1.2023359670216451,381.36,11004.46,4193437472.8,4.550000000000011
2020-12-04,Au99.99,382.6,383.5,379.01,383.38,0.10444409629745086,382.34,12883.7,4912519477.4,0.39999999999997726
2020-12-07,Au99.99,383.39,383.39,380.3,382.52,-0.22432051750222065,381.77,17002.52,6432058864.0,-0.8600000000000136
2020-12-08,Au99.99,380.33,387.86,380.33,386.76,1.1084387744431687,387.02,22179.4,8353074338.2,4.240000000000009
2020-12-09,Au99.99,385.99,388.2,384.3,384.75,-0.5197021408625481,385.69,10404.94,3894569804.6,-2.009999999999991
2020-12-10,Au99.99,384.75,385.7,381.0,381.46,-0.855100714749843,381.92,14840.04,5642626625.4,-3.2900000000000205
2020-12-11,Au99.99,378.0,384.1,369.61,381.46,0.0,381.44,16312.44,6059032588.2,0.0
2020-12-14,Au99.99,381.6,383.69,380.45,380.46,-0.2621506842132858,381.15,14075.34,5363248878.8,-1.0
2020-12-15,Au99.99,380.2,384.09,379.02,383.8,0.8778846659307239,382.36,16426.42,6125834871.6,3.340000000000032
2020-12-16,Au99.99,384.0,386.8,383.5,385.44,0.42730588848358164,386.02,15281.78,5802787087.8,1.6399999999999864
2020-12-17,Au99.99,386.75,388.8,384.1,388.7,0.8457866334578641,387.54,14443.96,5489727833.0,3.259999999999991
2020-12-18,Au99.99,389.0,391.89,388.22,390.34,0.4219192179058365,390.75,19318.52,7347993437.8,1.6399999999999864
2020-12-21,Au99.99,390.98,397.91,389.43,395.96,1.439770456525082,396.09,16427.9,6463072842.8,5.6200000000000045
2020-12-22,Au99.99,391.3,394.48,390.3,390.32,-1.4243863016466276,391.72,19167.92,7413084562.2,-5.639999999999986
2020-12-23,Au99.99,390.31,392.5,388.6,390.12,-0.051240008198398405,389.64,14140.94,5457444104.0,-0.19999999999998863
2020-12-24,Au99.99,388.55,391.8,387.6,390.4,0.0717727878601386,391.0,19707.52,7569348950.2,0.2799999999999727
2020-12-25,Au99.99,389.73,392.74,389.11,392.21,0.46362704918032843,391.81,13014.66,5073116133.8,1.8100000000000023
2020-12-28,Au99.99,392.99,396.0,391.36,391.61,-0.152979271308729,394.24,17212.46,6730891052.6,-0.5999999999999659
2020-12-29,Au99.99,391.4,395.0,389.8,390.66,-0.24258828936952287,391.38,19895.38,7755467360.4,-0.9499999999999886
2020-12-30,Au99.99,390.8,391.5,389.8,390.39,-0.06911380740286659,390.78,12172.96,4674008840.4,-0.27000000000003865
2020-12-31,Au99.99,389.54,394.5,389.54,390.0,-0.0999000999000964,392.92,5896.62,2316933868.2,-0.38999999999998636
2021-01-04,Au99.99,397.48,399.5,396.0,398.09,2.074358974358968,397.97,22727.38,9007511166.0,8.089999999999975
2021-01-05,Au99.99,398.12,401.2,398.12,401.0,0.7309904795398089,399.97,13622.22,5355364974.2,2.910000000000025
2021-01-06,Au99.99,401.58,402.48,399.71,400.73,-0.0673316708229381,401.24,12159.58,4787946779.4,-0.2699999999999818
2021-01-07,Au99.99,401.0,401.73,394.02,398.49,-0.5589798617523043,396.88,12192.2,4799559283.8,-2.240000000000009
2021-01-08,Au99.99,395.21,397.99,395.2,395.97,-0.6323872619137197,396.06,13650.98,5292930990.2,-2.519999999999982
2021-01-11,Au99.99,393.58,394.0,379.0,385.0,-2.7704118998914127,384.1,14378.34,5512286437.6,-10.970000000000027
2021-01-12,Au99.99,384.51,388.0,382.99,387.99,0.776623376623379,386.25,17226.42,6539146654.4,2.990000000000009
2021-01-13,Au99.99,388.85,388.85,384.7,386.5,-0.38403051625042117,387.13,14958.0,5693688991.6,-1.490000000000009
2021-01-14,Au99.99,387.8,388.0,382.5,383.7,-0.7244501940491621,384.76,15929.28,5973072408.8,-2.8000000000000114
2021-01-15,Au99.99,384.95,387.6,383.8,385.41,0.4456606724003222,385.88,11103.9,4230065596.0,1.7100000000000364
2021-01-18,Au99.99,385.58,386.02,380.8,384.6,-0.21016579746244318,383.34,16190.34,6214273797.6,-0.8100000000000023
2021-01-19,Au99.99,385.0,386.0,384.0,384.97,0.09620384815392734,384.95,16524.22,6315000464.6,0.37000000000000455
2021-01-20,Au99.99,385.48,386.88,383.2,386.76,0.4649712964646501,385.91,11809.32,4554256678.4,1.7899999999999636
2021-01-21,Au99.99,386.0,390.0,383.03,389.46,0.6981073533974529,389.19,14667.14,5702760072.4,2.6999999999999886
2021-01-22,Au99.99,389.6,389.6,387.25,388.09,-0.3517691162121924,388.19,14552.24,5650276750.6,-1.3700000000000045
2021-01-25,Au99.99,381.09,388.9,381.09,386.0,-0.5385348759308344,387.21,11911.86,4590994334.2,-2.089999999999975
2021-01-26,Au99.99,386.0,390.5,386.0,387.45,0.37564766839377944,387.45,17795.92,6869452999.0,1.4499999999999886
2021-01-27,Au99.99,386.51,387.48,383.8,385.39,-0.5316815072912641,385.15,11948.9,4601455072.8,-2.0600000000000023
2021-01-28,Au99.99,384.0,386.0,382.22,382.23,-0.8199486234723184,383.67,15404.76,5912500136.8,-3.159999999999968
2021-01-29,Au99.99,384.0,386.92,382.65,384.5,0.593883264003344,384.06,12756.22,4905637395.2,2.269999999999982
2021-02-01,Au99.99,385.45,389.45,384.01,388.47,1.0325097529258849,387.1,28166.64,10880410174.8,3.9700000000000273
2021-02-02,Au99.99,389.0,389.9,384.7,384.83,-0.937009292866899,387.52,17046.8,6608468631.8,-3.640000000000043
2021-02-03,Au99.99,384.01,386.2,381.28,382.36,-0.6418418522464389,382.78,16830.26,6403441287.6,-2.4699999999999704
2021-02-04,Au99.99,382.0,383.69,377.3,379.5,-0.7479861910241693,379.38,11992.38,4455208379.4,-2.8600000000000136
2021-02-05,Au99.99,379.59,379.59,373.21,376.23,-0.8616600790513786,375.25,11774.38,4395973965.8,-3.269999999999982
2021-02-08,Au99.99,378.0,378.79,374.61,378.59,0.6272758684846921,377.95,13031.76,4892505378.6,2.359999999999957
2021-02-09,Au99.99,372.0,383.19,372.0,382.74,1.096172640587452,382.28,14575.26,5512451037.4,4.150000000000034
2021-02-10,Au99.99,384.0,384.0,380.81,383.0,0.06793123269059698,382.43,4951.32,1893544518.4,0.2599999999999909
2021-02-18,Au99.99,377.01,377.01,370.5,372.06,-2.8563968668407305,371.31,13998.88,5194733416.6,-10.939999999999998
2021-02-19,Au99.99,373.87,373.9,368.5,370.67,-0.3735956566145209,369.79,15679.52,5807546149.8,-1.3899999999999864
2021-02-22,Au99.99,369.8,375.49,369.53,374.5,1.0332640893517102,373.64,15080.96,5634919079.4,3.829999999999984
2021-02-23,Au99.99,375.0,379.12,375.0,377.99,0.9319092122830466,378.42,16664.42,6305804246.8,3.490000000000009
2021-02-24,Au99.99,378.99,378.99,375.8,377.28,-0.18783565702797334,377.55,17984.14,6778458052.4,-0.7100000000000364
2021-02-25,Au99.99,377.28,377.6,372.58,373.04,-1.1238337574215311,374.59,11858.18,4434158100.6,-4.239999999999952
2021-02-26,Au99.99,372.0,374.4,367.1,368.26,-1.2813639288012089,369.57,14172.3,5243853488.8,-4.78000000000003
2021-03-01,Au99.99,368.26,370.0,360.0,367.37,-0.24167707597892424,365.55,21695.14,7931624000.4,-0.8899999999999864
2021-03-02,Au99.99,366.0,366.0,357.5,360.42,-1.8918256798323188,359.18,22509.16,8106311802.4,-6.949999999999989
2021-03-03,Au99.99,362.79,363.0,360.0,362.08,0.460573775040222,361.97,10442.64,3799108875.4,1.6599999999999682
2021-03-04,Au99.99,362.96,362.96,356.12,359.0,-0.8506407423773708,358.35,15636.34,5620639311.0,-3.079999999999984
2021-03-05,Au99.99,358.5,359.69,353.43,355.7,-0.9192200557103095,354.55,11647.78,4144026695.2,-3.3000000000000114
2021-03-08,Au99.99,356.0,360.0,354.8,358.95,0.9136913129041327,359.4,11976.94,4305728037.8,3.25
2021-03-09,Au99.99,353.06,357.85,353.06,357.75,-0.33430839949853425,356.45,11012.56,3943261118.2,-1.1999999999999886
2021-03-10,Au99.99,357.75,362.33,357.75,361.07,0.9280223619846243,361.18,14607.88,5291570341.0,3.319999999999993
2021-03-11,Au99.99,360.0,365.2,360.0,364.91,1.0635056914171854,364.26,17163.88,6234227898.4,3.840000000000032
2021-03-12,Au99.99,363.41,364.5,359.5,359.62,-1.4496725219917295,360.91,15267.62,5548282877.6,-5.2900000000000205
2021-03-15,Au99.99,365.44,365.44,358.34,362.88,0.9065124297869949,363.39,26658.22,10312791295.2,3.259999999999991
2021-03-16,Au99.99,364.29,364.8,363.0,363.26,0.10471781305114514,364.05,27626.12,10016643593.2,0.37999999999999545
2021-03-17,Au99.99,364.89,365.68,363.5,364.7,0.3964102846446066,364.62,13991.22,5073783924.4,1.4399999999999977
2021-03-18,Au99.99,363.0,368.33,362.7,366.79,0.5730737592541902,367.59,13277.58,4823198760.8,2.090000000000032
2021-03-19,Au99.99,364.51,367.0,362.02,366.64,-0.0408953352054402,365.12,14218.1,5152317977.8,-0.1500000000000341
2021-03-22,Au99.99,365.65,367.65,364.0,364.4,-0.6109535238926492,365.34,11432.5,4195985748.4,-2.240000000000009
2021-03-23,Au99.99,364.31,366.26,364.0,366.2,0.49396267837541474,365.37,17541.12,6390789182.4,1.8000000000000114
2021-03-24,Au99.99,366.0,366.45,363.8,364.59,-0.439650464227202,365.04,15680.64,5703788748.4,-1.6100000000000136
2021-03-25,Au99.99,365.0,367.3,364.05,365.68,0.29896596176527934,366.19,26144.68,9572175228.8,1.0900000000000318
2021-03-26,Au99.99,365.02,368.7,364.21,365.1,-0.15860861955807923,365.16,16313.96,5976581569.6,-0.5799999999999841
2021-03-29,Au99.99,365.0,366.6,364.6,365.4,0.08216926869349617,365.55,16770.16,6140795352.0,0.2999999999999545
2021-03-30,Au99.99,366.45,366.45,360.0,360.66,-1.297208538587836,361.99,13573.96,4922492869.8,-4.739999999999952
2021-03-31,Au99.99,358.5,359.0,355.3,356.79,-1.0730327732490446,356.33,8967.82,3198607553.6,-3.8700000000000045
2021-04-01,Au99.99,356.5,364.56,356.0,364.49,2.158132234647829,363.06,21297.84,7726055225.4,7.699999999999989
2021-04-02,Au99.99,364.1,368.89,363.22,368.04,0.9739636204011115,368.14,8964.02,3288399007.6,3.5500000000000114
2021-04-06,Au99.99,368.5,368.5,365.8,366.39,-0.44832083469189055,367.35,11710.88,4306610076.4,-1.650000000000034
2021-04-07,Au99.99,367.7,368.59,366.9,368.14,0.47763312317475914,367.6,9009.7,3319007402.0,1.75
2021-04-08,Au99.99,366.03,369.49,366.03,369.2,0.2879339381756947,368.06,13052.9,4817153710.2,1.0600000000000023
2021-04-09,Au99.99,370.0,372.3,369.66,370.15,0.2573131094257824,371.11,14020.8,5205310748.0,0.9499999999999886
2021-04-12,Au99.99,370.98,370.98,367.3,368.62,-0.41334594083478937,368.28,9703.86,3574405436.4,-1.5299999999999727
2021-04-13,Au99.99,368.7,368.7,364.95,365.59,-0.8219846996907464,366.0,12134.92,4447617994.6,-3.0300000000000296
2021-04-14,Au99.99,365.9,369.5,365.8,368.6,0.8233266774255444,368.58,11552.82,4282384661.4,3.0100000000000477
2021-04-15,Au99.99,368.31,368.75,366.0,368.52,-0.02170374389583313,367.69,15655.82,5813225420.2,-0.08000000000004093
2021-04-16,Au99.99,368.95,373.0,368.12,371.8,0.8900466731792114,371.78,14564.1,5431199941.6,3.2800000000000296
2021-04-19,Au99.99,373.5,375.95,373.33,374.7,0.7799892415276969,374.81,13764.1,5186778167.8,2.8999999999999773
2021-04-20,Au99.99,374.61,374.62,370.5,371.44,-0.8700293568187859,371.42,15069.06,5596287973.4,-3.259999999999991
2021-04-21,Au99.99,372.39,375.08,371.0,374.65,0.8642041783329689,374.29,11051.8,4146134808.0,3.2099999999999795
2021-04-22,Au99.99,374.6,376.79,372.09,375.2,0.1468036834378784,375.64,15664.58,5906554566.2,0.5500000000000114
2021-04-23,Au99.99,375.5,375.5,373.25,373.81,-0.3704690831556467,374.66,14661.62,5508864890.4,-1.3899999999999864
2021-04-26,Au99.99,376.1,376.1,371.5,372.83,-0.262165271127048,373.1,14248.08,5331850429.6,-0.9800000000000182
2021-04-27,Au99.99,372.2,373.5,371.4,372.97,0.03755062629081437,372.8,11792.28,4400877780.0,0.1400000000000432
2021-04-28,Au99.99,372.6,374.2,370.0,370.0,-0.7963106952301867,370.98,15313.2,5710161583.6,-2.9700000000000273
2021-04-29,Au99.99,370.5,374.4,370.0,372.44,0.6594594594594588,373.3,26256.84,9890880205.6,2.4399999999999977
2021-04-30,Au99.99,372.3,372.39,368.0,370.97,-0.3946944474277657,369.58,7850.42,2901422624.8,-1.4699999999999704
2021-05-06,Au99.99,373.0,375.8,373.0,375.35,1.1806884653745573,374.72,18367.4,6875165340.4,4.3799999999999955
2021-05-07,Au99.99,375.0,379.95,374.61,379.82,1.1908885040628667,379.21,13415.6,5120289414.2,4.46999999999997
2021-05-10,Au99.99,379.0,382.6,378.51,380.7,0.23168869464483058,380.93,9850.02,3752198446.6,0.8799999999999955
2021-05-11,Au99.99,380.21,382.08,380.1,380.7,0.0,381.01,11050.48,4222921923.2,0.0
2021-05-12,Au99.99,381.81,381.98,377.52,381.29,0.15497767270817753,380.3,10845.7,4138970285.0,0.5900000000000318
2021-05-13,Au99.99,380.9,383.0,378.82,379.41,-0.49306302289595727,379.56,10946.4,4173568373.6,-1.8799999999999955
2021-05-14,Au99.99,378.01,381.8,378.01,381.13,0.4533354418702644,380.0,9756.3,3716327384.0,1.7199999999999704
2021-05-17,Au99.99,380.0,386.5,380.0,385.57,1.1649568388738745,385.59,11865.1,4581922392.2,4.439999999999998
2021-05-18,Au99.99,384.95,389.8,384.5,388.2,0.6821070104001856,388.7,12519.32,4877821599.6,2.6299999999999955
2021-05-19,Au99.99,389.99,389.99,386.51,388.83,0.16228748068006066,388.15,10470.2,4066505847.8,0.6299999999999955
2021-05-20,Au99.99,387.0,392.2,386.0,389.14,0.07972635856286868,389.64,9798.92,3823178832.0,0.3100000000000023
2021-05-21,Au99.99,389.5,391.3,388.36,389.4,0.06681400010278844,389.4,10752.54,4187907248.4,0.2599999999999909
2021-05-24,Au99.99,390.0,392.5,388.02,390.8,0.3595274781715548,391.54,9245.18,3625222279.0,1.400000000000034
2021-05-25,Au99.99,390.0,391.29,387.55,389.68,-0.286591606960083,388.66,13810.66,5402750685.0,-1.1200000000000045
2021-05-26,Au99.99,389.2,394.6,389.0,393.2,0.9033052761239944,393.47,12617.9,4963459239.4,3.519999999999982
2021-05-27,Au99.99,393.99,394.29,390.01,390.5,-0.6866734486266503,391.06,9735.1,3808691883.0,-2.6999999999999886
2021-05-28,Au99.99,390.5,391.0,388.25,388.82,-0.43021766965429115,389.51,10559.0,4117308835.6,-1.6800000000000068
2021-05-31,Au99.99,386.3,392.2,386.2,391.1,0.5863895890129185,391.67,7786.24,3053009433.8,2.2800000000000296
2021-06-01,Au99.99,391.0,393.8,391.0,393.5,0.6136537969828629,392.9,16291.4,6399943715.0,2.3999999999999773
2021-06-02,Au99.99,391.9,393.5,343.0,387.97,-1.4053367217280743,389.26,14612.22,5701318303.2,-5.529999999999973
2021-06-03,Au99.99,388.0,389.6,384.9,385.44,-0.6521122767224345,387.6,10076.4,3905502487.0,-2.5300000000000296
2021-06-04,Au99.99,382.1,385.0,374.99,382.51,-0.7601701951017037,378.66,11708.46,4435037215.2,-2.930000000000007
2021-06-07,Au99.99,381.7,384.8,381.0,384.29,0.46534731118141476,384.02,8900.98,3417272307.0,1.7800000000000296
2021-06-08,Au99.99,384.3,388.1,384.3,385.3,0.26282234770615703,386.53,17257.4,6687508761.4,1.009999999999991
2021-06-09,Au99.99,386.6,387.0,384.03,386.0,0.181676615624186,385.85,8792.92,3398948041.4,0.6999999999999886
2021-06-10,Au99.99,386.88,386.88,383.9,384.73,-0.32901554404144606,384.7,14290.2,5521584986.6,-1.2699999999999818
2021-06-11,Au99.99,383.2,388.4,382.01,388.01,0.8525459413094827,387.8,11587.52,4500376600.8,3.2799999999999727
2021-06-15,Au99.99,383.2,383.2,379.0,381.99,-1.551506404474107,380.79,18470.42,7088598533.8,-6.019999999999982
2021-06-16,Au99.99,381.95,381.98,379.0,381.09,-0.23560826199639628,380.43,11400.44,4358500447.0,-0.9000000000000341
2021-06-17,Au99.99,378.39,381.65,373.6,374.0,-1.8604529113857553,375.25,17830.58,6718849803.6,-7.089999999999975
2021-06-18,Au99.99,371.7,373.8,368.8,371.0,-0.8021390374331552,370.46,18950.46,7117507565.4,-3.0
2021-06-21,Au99.99,373.0,373.0,368.3,370.58,-0.11320754716981563,369.57,16572.12,6138551966.6,-0.4200000000000159
2021-06-22,Au99.99,370.95,372.8,370.11,371.56,0.264450321118252,371.78,19179.52,7219069207.2,0.9800000000000182
2021-06-23,Au99.99,371.99,372.5,370.15,371.93,0.09958014856281745,372.06,12154.28,4560287962.2,0.37000000000000455
2021-06-24,Au99.99,372.55,374.3,370.35,370.35,-0.4248111203721088,370.98,14315.64,5464934636.4,-1.579999999999984
2021-06-25,Au99.99,371.98,372.1,369.5,370.74,0.10530579181854632,370.46,12263.7,4582106393.8,0.38999999999998636
2021-06-28,Au99.99,371.4,371.79,368.8,371.16,0.11328693963424932,370.41,18605.72,6938522043.4,0.4200000000000159
2021-06-29,Au99.99,369.3,371.1,369.21,369.29,-0.5038258433020811,369.69,15886.56,6050385435.0,-1.8700000000000045
2021-06-30,Au99.99,369.0,369.5,365.6,365.82,-0.9396409326004027,366.55,7829.18,2869796260.4,-3.4700000000000273
2021-07-01,Au99.99,366.0,371.0,365.8,370.26,1.213711661472855,369.88,15753.38,5826950049.0,4.439999999999998
2021-07-02,Au99.99,369.01,371.65,369.01,371.09,0.22416680170690437,371.23,9468.74,3524215547.2,0.8299999999999841
2021-07-05,Au99.99,372.0,374.12,370.0,372.5,0.3799617343501644,372.38,6878.4,2561393875.6,1.410000000000025
2021-07-06,Au99.99,372.6,376.0,371.5,375.99,0.9369127516778548,374.61,9780.26,3658330117.6,3.490000000000009
2021-07-07,Au99.99,376.0,377.39,374.02,375.39,-0.15957871219979858,375.32,9797.86,3711898050.8,-0.6000000000000227
2021-07-08,Au99.99,375.8,376.89,374.75,376.0,0.16249766909081587,375.15,10151.16,3819545037.0,0.6100000000000136
2021-07-09,Au99.99,376.99,378.3,374.5,376.69,0.18351063829787173,376.54,9123.44,3441984581.4,0.6899999999999977
2021-07-12,Au99.99,373.68,377.6,373.68,375.62,-0.2840532002442308,376.2,12114.26,4351854498.6,-1.0699999999999932
2021-07-13,Au99.99,375.18,377.2,374.0,376.87,0.33278313188861086,376.86,8832.32,3328574271.6,1.25
2021-07-14,Au99.99,377.25,378.2,375.5,377.71,0.22288852920104413,377.75,9813.56,3751278130.0,0.839999999999975
2021-07-15,Au99.99,378.65,381.0,378.0,380.5,0.7386619364062431,380.1,10969.88,4213891679.4,2.7900000000000205
2021-07-16,Au99.99,380.93,381.1,378.8,379.24,-0.33114323258869666,380.11,7183.7,2730618530.4,-1.259999999999991
2021-07-19,Au99.99,379.06,380.24,376.26,376.5,-0.722497626832615,377.86,9824.12,3712217014.6,-2.740000000000009
2021-07-20,Au99.99,376.0,379.53,375.3,378.48,0.5258964143426343,379.13,7267.26,2810374795.4,1.9800000000000182
2021-07-21,Au99.99,380.1,380.3,376.1,377.03,-0.3831113929401938,376.99,7824.2,2963032750.6,-1.4500000000000455
2021-07-22,Au99.99,375.01,376.4,374.24,375.01,-0.5357663846378224,374.82,12632.56,4792191669.6,-2.019999999999982
2021-07-23,Au99.99,376.0,376.5,373.9,376.37,0.3626569958134486,375.96,7262.34,2768028162.4,1.3600000000000136
2021-07-26,Au99.99,375.1,377.7,375.0,377.68,0.34806174774822707,377.11,10451.44,4104662112.4,1.3100000000000023
2021-07-27,Au99.99,379.49,379.5,374.11,376.49,-0.31508155051895725,374.79,8478.82,3177846852.6,-1.1899999999999977
2021-07-28,Au99.99,375.7,378.7,375.5,377.94,0.38513639140481515,377.97,13796.5,5348691820.6,1.4499999999999886
2021-07-29,Au99.99,376.94,379.65,376.0,378.78,0.22225750119065857,379.0,9128.86,3457390650.4,0.839999999999975
2021-07-30,Au99.99,380.5,381.0,378.8,380.9,0.5596916415861461,380.29,8065.3,3066010968.4,2.1200000000000045
2021-08-02,Au99.99,380.01,380.9,376.25,376.25,-1.2207928590181092,377.17,17444.1,6589425466.0,-4.649999999999977
2021-08-03,Au99.99,377.16,377.58,376.0,376.91,0.17541528239203322,376.94,9140.28,3528242328.2,0.660000000000025
2021-08-04,Au99.99,376.42,377.65,376.4,377.46,0.14592342999653882,377.32,7616.4,2896917245.4,0.5499999999999545
2021-08-05,Au99.99,377.58,380.4,376.4,376.75,-0.18809940126105537,377.18,12257.22,4651798743.2,-0.7099999999999795
2021-08-06,Au99.99,388.5,388.5,371.0,374.73,-0.5361645653616408,374.91,9579.6,3589588763.4,-2.019999999999982
2021-08-09,Au99.99,376.98,376.98,362.5,365.44,-2.4791182985082645,364.37,25044.68,9162337385.2,-9.29000000000002
2021-08-10,Au99.99,365.44,365.5,362.0,363.5,-0.5308669001751307,362.99,20336.46,7382564999.6,-1.9399999999999977
2021-08-11,Au99.99,363.0,363.25,360.5,362.37,-0.3108665749656109,362.34,19605.24,7121030153.6,-1.1299999999999955
2021-08-12,Au99.99,363.98,366.99,363.08,366.8,1.2225073819576695,365.87,10869.68,3982758641.8,4.430000000000007
2021-08-13,Au99.99,366.6,367.75,364.6,367.69,0.24263904034896028,366.94,12066.54,4470240965.0,0.8899999999999864
2021-08-16,Au99.99,367.0,372.0,367.0,371.14,0.9382904076803799,371.07,16067.96,6087224499.2,3.4499999999999886
2021-08-17,Au99.99,370.0,375.0,370.0,374.7,0.9592067683353998,373.46,12896.2,4922746692.6,3.5600000000000023
2021-08-18,Au99.99,366.0,375.0,366.0,374.2,-0.13344008540165467,374.12,12101.78,4635800080.6,-0.5
2021-08-19,Au99.99,371.1,373.99,371.1,372.87,-0.35542490646712566,372.76,18733.08,7221065585.8,-1.329999999999984
2021-08-20,Au99.99,373.5,374.99,372.5,374.39,0.40764877839460983,374.01,10286.8,3921465256.6,1.5199999999999818
2021-08-23,Au99.99,374.4,374.4,371.79,373.66,-0.19498384038034172,373.54,12015.7,4529093655.6,-0.7299999999999613
2021-08-24,Au99.99,373.79,377.0,373.79,376.44,0.7439918642616209,376.4,11870.7,4466934150.8,2.7799999999999727
2021-08-25,Au99.99,376.4,377.0,374.35,374.4,-0.5419190309212678,374.8,13110.32,4955387573.8,-2.0400000000000205
2021-08-26,Au99.99,375.0,375.5,372.8,373.27,-0.30181623931623813,373.45,7769.38,2901606733.0,-1.1299999999999955
2021-08-27,Au99.99,373.5,377.0,372.1,376.39,0.8358560827283211,375.92,12878.54,4937878514.0,3.1200000000000045
2021-08-30,Au99.99,376.0,379.78,374.0,377.5,0.29490687850368336,378.04,12646.66,4824204172.6,1.1100000000000136
2021-08-31,Au99.99,377.51,378.2,376.0,377.55,0.013245033112585793,377.73,11724.04,4526662510.2,0.05000000000001137
2021-09-01,Au99.99,379.98,379.98,375.2,377.38,-0.04502714872202779,377.39,19675.76,7594900725.2,-0.17000000000001592
2021-09-02,Au99.99,379.0,379.0,376.3,377.29,-0.023848640627477605,377.35,6745.74,2538057467.2,-0.08999999999997499
2021-09-03,Au99.99,376.8,377.6,375.63,376.95,-0.09011635611864396,377.2,15562.9,5911879247.4,-0.34000000000003183
2021-09-06,Au99.99,377.99,380.98,377.99,379.43,0.657912189945621,379.85,13921.64,5366982204.8,2.480000000000018
2021-09-07,Au99.99,380.49,380.49,377.79,378.5,-0.24510449885354527,378.73,14458.42,5565915011.6,-0.9300000000000068
2021-09-08,Au99.99,378.48,378.48,373.8,374.85,-0.964332892998673,374.8,18146.48,6816407375.4,-3.6499999999999773
2021-09-09,Au99.99,375.98,375.98,371.6,373.17,-0.44817927170868527,372.52,8476.96,3157881605.6,-1.6800000000000068
2021-09-10,Au99.99,375.38,375.38,371.81,374.09,0.24653643111717422,373.77,14500.0,5423652166.6,0.9199999999999591
2021-09-13,Au99.99,374.8,374.8,371.8,372.95,-0.3047395011895497,372.57,16904.86,6301382821.0,-1.1399999999999864
2021-09-14,Au99.99,373.0,373.79,372.05,373.0,0.013406622871701667,372.97,12393.68,4660528916.6,0.05000000000001137
2021-09-15,Au99.99,373.0,375.5,371.4,374.1,0.2949061662198453,374.52,12418.86,4685288349.8,1.1000000000000227
2021-09-16,Au99.99,374.8,375.3,370.0,371.09,-0.804597701149438,372.13,15658.5,5844484183.6,-3.0100000000000477
2021-09-17,Au99.99,370.0,370.0,364.2,367.73,-0.9054407286641938,367.12,22148.2,8131259122.4,-3.359999999999957
2021-09-22,Au99.99,372.0,372.75,371.0,372.23,1.2237239278818697,372.01,23080.26,8768632756.4,4.5
2021-09-23,Au99.99,372.0,372.0,368.05,368.54,-0.9913225693791466,368.97,25633.68,9647259076.4,-3.6899999999999977
2021-09-24,Au99.99,370.0,370.0,365.11,366.69,-0.5019807890595384,366.18,26205.02,9620755020.0,-1.8500000000000227
2021-09-27,Au99.99,366.5,368.11,364.3,367.74,0.2863454143827242,367.4,29233.36,10755992248.6,1.0500000000000114
2021-09-28,Au99.99,367.9,367.97,363.6,364.62,-0.8484255180290435,365.7,17093.7,6274265940.0,-3.1200000000000045
2021-09-29,Au99.99,364.2,364.39,362.0,363.64,-0.2687729691185393,363.58,29464.94,10747037581.0,-0.9800000000000182
2021-09-30,Au99.99,364.3,364.47,361.0,362.14,-0.41249587504124957,362.77,12370.82,4487842665.4,-1.5
2021-10-08,Au99.99,367.19,367.43,365.9,365.9,1.038272491301704,366.88,27957.6,10261738991.2,3.759999999999991
2021-10-11,Au99.99,367.0,370.5,365.0,365.15,-0.2049740366220279,366.4,23522.26,8616407413.0,-0.75
2021-10-12,Au99.99,367.0,367.79,276.99,367.37,0.6079693276735664,367.09,13870.72,5132410983.4,2.2200000000000273
2021-10-13,Au99.99,367.1,368.2,366.6,367.16,-0.057163078095647316,367.12,10759.82,3950350651.4,-0.20999999999997954
2021-10-14,Au99.99,369.5,372.49,366.4,371.99,1.3155027780803965,371.48,16141.4,6068048531.0,4.829999999999984
